application_id,name,email,phone,address,career_field,current_position,current_company,employment_status,total_experience_years,education,experience,skills,certifications,languages,career_objective,salary_expectation
APP-2024-0039,Stephanie Ali,stephanie.ali@outlook.com,+971588754917,"Apartment 2273, Building 678, City Center, Ras Al Khaimah, UAE",education,Teacher,Mitchell-Williams,Employed,0,"[{'degree': 'High School Diploma', 'institution': 'Ras Al Khaimah Secondary School', 'graduation_year': 1993, 'gpa': 3.16}, {'degree': ""Bachelor's in Business"", 'institution': 'UAE University', 'graduation_year': 1997, 'gpa': 3.07}, {'degree': ""Master's in Computer Science"", 'institution': 'INSEAD', 'graduation_year': 1999, 'gpa': 3.86}]",[],"['Data Entry', 'Bengali', 'PowerPoint', 'Leadership', 'Urdu', 'Time Management', 'Communication', 'English', 'Microsoft Office']","['Educational Technology', 'Child Development', 'Teaching License', 'TESOL']","[{'language': 'Bengali', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Fluent'}, {'language': 'Arabic', 'proficiency': 'Intermediate'}]",Dedicated to contributing value and achieving organizational goals while developing professional expertise and skills.,"{'minimum': 40493.200000000004, 'preferred': 47855.6, 'maximum': 58899.200000000004}"
APP-2024-0040,Benjamin Moody,benjamin.moody@outlook.com,+971569877587,"Apartment 1446, Building 182, Al Karama, Dubai, UAE",hospitality,Tourism Guide,Woods-Taylor,Employed,2,"[{'degree': 'High School Diploma', 'institution': 'Ras Al Khaimah Secondary School', 'graduation_year': 2013, 'gpa': 3.35}, {'degree': ""Bachelor's in Business"", 'institution': 'American University', 'graduation_year': 2017, 'gpa': 3.62}]","[{'title': 'Restaurant Server', 'company': 'Jones PLC', 'start_date': '2023-01', 'end_date': 'Present', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Data Entry', 'Bengali', 'PowerPoint', 'Leadership', 'Customer Service', 'Problem Solving', 'Urdu', 'Computer Literacy']","['Industry Training', 'Professional Development']","[{'language': 'English', 'proficiency': 'Native'}]",Dedicated to contributing value and achieving organizational goals while developing professional expertise and skills.,"{'minimum': 8803.666666666668, 'preferred': 10404.333333333334, 'maximum': 12805.333333333334}"
APP-2024-0041,Marie Mendoza,marie.mendoza@outlook.com,+971581275983,"Apartment 1820, Building 967, Al Majaz, Ajman, UAE",retail,Inventory Specialist,Self-Employed,Self-employed,12,"[{'degree': 'High School Diploma', 'institution': 'Fujairah Secondary School', 'graduation_year': 2009, 'gpa': 3.32}, {'degree': 'Diploma', 'institution': 'Grant-Kim Technical Institute', 'graduation_year': 2011, 'gpa': 3.6}]","[{'title': 'Cashier', 'company': 'Self-Employed', 'start_date': '2023-01', 'end_date': 'Present', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Self-employed'}, {'title': 'Inventory Specialist', 'company': 'Garcia-Ray', 'start_date': '2020-03', 'end_date': '2023-05', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members'], 'employment_type': 'Employed'}, {'title': 'Cashier', 'company': 'Obrien-Foster', 'start_date': '2017-10', 'end_date': '2020-12', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members'], 'employment_type': 'Employed'}, {'title': 'Cashier', 'company': 'Sanchez, Wright and Butler', 'start_date': '2016-04', 'end_date': '2017-07', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Shop Assistant', 'company': 'Hendricks-Barnes', 'start_date': '2013-06', 'end_date': '2016-09', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives'], 'employment_type': 'Employed'}]","['Bengali', 'PowerPoint', 'Hindi', 'Customer Service', 'Problem Solving', 'Project Management', 'German', 'Urdu', 'Communication', 'Time Management', 'Teamwork', 'Computer Literacy', 'Adaptability', 'Microsoft Office']","['Professional Development', 'Industry Training']","[{'language': 'English', 'proficiency': 'Native'}, {'language': 'Arabic', 'proficiency': 'Basic'}]",Dedicated to contributing value and achieving organizational goals and advance to senior leadership positions.,"{'minimum': 9790.0, 'preferred': 11570.0, 'maximum': 14240.0}"
APP-2024-0042,Fatima Al Nahyan,fatima.alnahyan@outlook.com,+971546730416,"Apartment 262, Building 433, Al Nakheel, Ajman, UAE",construction,Project Supervisor,Roberts-Perez,Employed,6,"[{'degree': 'High School Diploma', 'institution': 'Ras Al Khaimah Secondary School', 'graduation_year': 2018, 'gpa': 3.58}]","[{'title': 'Project Supervisor', 'company': 'Fisher Inc', 'start_date': '2023-01', 'end_date': 'Present', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Construction Worker', 'company': 'Ballard PLC', 'start_date': '2021-11', 'end_date': '2023-11', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Construction Worker', 'company': 'Brown-Martin', 'start_date': '2019-07', 'end_date': '2021-06', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Teamwork', 'PowerPoint', 'Leadership', 'Customer Service', 'Problem Solving', 'Urdu', 'French', 'Project Management', 'Computer Literacy', 'Microsoft Office']",['Professional Development'],"[{'language': 'Arabic', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Intermediate'}]",Dedicated to contributing value and achieving organizational goals and advance to senior leadership positions.,"{'minimum': 5582.866666666667, 'preferred': 6597.933333333333, 'maximum': 8120.533333333333}"
APP-2024-0043,Sara Al Nuaimi,sara.alnuaimi@hotmail.com,+971546474899,"Apartment 1278, Building 50, Al Majaz, Sharjah, UAE",hospitality,Hotel Manager,Williams Group,Employed,3,"[{'degree': 'High School Diploma', 'institution': 'Ras Al Khaimah Secondary School', 'graduation_year': 2019, 'gpa': 3.51}]","[{'title': 'Event Coordinator', 'company': 'Moore-Lambert', 'start_date': '2022-01', 'end_date': 'Present', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members'], 'employment_type': 'Employed'}]","['Data Entry', 'PowerPoint', 'Hindi', 'Arabic', 'Leadership', 'Customer Service', 'Problem Solving', 'German', 'Time Management', 'English', 'Microsoft Office']",['Industry Training'],"[{'language': 'Arabic', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Intermediate'}]",Motivated professional seeking growth opportunities and advance to senior leadership positions.,"{'minimum': 9567.433333333334, 'preferred': 11306.966666666667, 'maximum': 13916.266666666666}"
APP-2024-0044,Kelly Ahmed,kelly.ahmed@yahoo.com,+971586468150,"Apartment 151, Building 961, Tourist Club, Abu Dhabi, UAE",retail,,,Unemployed,5,"[{'degree': 'High School Diploma', 'institution': 'Fujairah Secondary School', 'graduation_year': 2016, 'gpa': 3.44}, {'degree': 'Diploma', 'institution': 'Chambers-Mueller Technical Institute', 'graduation_year': 2018, 'gpa': 3.58}]","[{'title': 'Store Manager', 'company': 'Harrison, Hopkins and Smith', 'start_date': '2024-08', 'end_date': '2025-05', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Cashier', 'company': 'Harper-Brewer', 'start_date': '2020-03', 'end_date': '2024-06', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Data Entry', 'Bengali', 'Leadership', 'Customer Service', 'Urdu', 'French', 'Time Management', 'Project Management', 'Computer Literacy', 'Microsoft Office']",['Industry Training'],"[{'language': 'Bengali', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Fluent'}, {'language': 'Arabic', 'proficiency': 'Advanced'}]",Motivated professional seeking growth opportunities and secure stable employment in a challenging role.,"{'minimum': 3000, 'preferred': 5000, 'maximum': 8000}"
APP-2024-0045,Lisa Rahman,lisa.rahman@hotmail.com,+971555577334,"Apartment 1461, Building 593, Al Qasimia, Umm Al Quwain, UAE",hospitality,Hotel Manager,Vazquez Group,Employed,5,"[{'degree': 'High School Diploma', 'institution': 'Dubai Secondary School', 'graduation_year': 2020, 'gpa': 3.26}]","[{'title': 'Event Coordinator', 'company': 'Floyd-Jones', 'start_date': '2021-01', 'end_date': 'Present', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Restaurant Server', 'company': 'Faulkner, Morrison and Burke', 'start_date': '2020-05', 'end_date': '2021-10', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['PowerPoint', 'Arabic', 'Customer Service', 'Problem Solving', 'Urdu', 'Time Management', 'Computer Literacy', 'Adaptability', 'Microsoft Office']",[],"[{'language': 'Urdu', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Intermediate'}, {'language': 'Arabic', 'proficiency': 'Basic'}]",Motivated professional seeking growth opportunities and advance to senior leadership positions.,"{'minimum': 4912.6, 'preferred': 5805.8, 'maximum': 7145.6}"
APP-2024-0046,Connor Ali,connor.ali@yahoo.com,+971503445228,"Apartment 1139, Building 896, Al Majaz, Fujairah, UAE",retail,,,Part-time,0,"[{'degree': 'High School Diploma', 'institution': 'Abu Dhabi Secondary School', 'graduation_year': 2020, 'gpa': 3.73}]",[],"['Tagalog', 'PowerPoint', 'Arabic', 'Customer Service', 'Urdu', 'German', 'Teamwork', 'Computer Literacy', 'Adaptability', 'Microsoft Office']",['Industry Training'],"[{'language': 'Bengali', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Intermediate'}, {'language': 'Arabic', 'proficiency': 'Intermediate'}]",Dedicated to contributing value and achieving organizational goals while developing professional expertise and skills.,"{'minimum': 4734.766666666666, 'preferred': 5595.633333333333, 'maximum': 6886.933333333333}"
APP-2024-0047,John Rahman,john.rahman@hotmail.com,+971562447246,"Apartment 1974, Building 704, City Center, Sharjah, UAE",construction,Construction Worker,Hawkins-Mendoza,Employed,10,"[{'degree': 'High School Diploma', 'institution': 'Ras Al Khaimah Secondary School', 'graduation_year': 2015, 'gpa': 3.81}]","[{'title': 'Construction Worker', 'company': 'Johnston PLC', 'start_date': '2023-01', 'end_date': 'Present', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Construction Worker', 'company': 'Greer-Hunt', 'start_date': '2021-02', 'end_date': '2023-07', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Project Supervisor', 'company': 'Lopez PLC', 'start_date': '2017-05', 'end_date': '2021-04', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Plumber', 'company': 'Jacobs and Sons', 'start_date': '2015-12', 'end_date': '2017-07', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}]","['Data Entry', 'Bengali', 'PowerPoint', 'Hindi', 'Leadership', 'Customer Service', 'Problem Solving', 'German', 'Time Management', 'Teamwork', 'Adaptability', 'Microsoft Office']","['Industry Training', 'Professional Development']","[{'language': 'Hindi', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Fluent'}, {'language': 'Arabic', 'proficiency': 'Intermediate'}]",Motivated professional seeking growth opportunities and advance to senior leadership positions.,"{'minimum': 10506.1, 'preferred': 12416.300000000001, 'maximum': 15281.6}"
APP-2024-0048,Aisha Al Nuaimi,aisha.alnuaimi@outlook.com,+971543783701,"Apartment 2288, Building 91, Al Qasimia, Ras Al Khaimah, UAE",healthcare,,,Part-time,7,"[{'degree': 'High School Diploma', 'institution': 'Abu Dhabi Secondary School', 'graduation_year': 2011, 'gpa': 3.84}, {'degree': 'Diploma', 'institution': 'Robinson, Anderson and Rogers Technical Institute', 'graduation_year': 2013, 'gpa': 3.45}]","[{'title': 'Medical Assistant', 'company': 'Cordova, Gallagher and Herring', 'start_date': '2021-03', 'end_date': '2025-06', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives'], 'employment_type': 'Employed'}, {'title': 'Pharmacist', 'company': 'Davis PLC', 'start_date': '2020-07', 'end_date': '2021-01', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}, {'title': 'Laboratory Technician', 'company': 'Galvan, Hill and Miller', 'start_date': '2019-03', 'end_date': '2020-06', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Laboratory Technician', 'company': 'Davis-Jenkins', 'start_date': '2018-09', 'end_date': '2019-05', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}]","['Data Entry', 'Bengali', 'PowerPoint', 'Hindi', 'Leadership', 'Customer Service', 'Time Management', 'Communication', 'Project Management', 'Microsoft Office']",[],"[{'language': 'Arabic', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Advanced'}]",Compassionate healthcare professional dedicated to patient care and advance to senior leadership positions.,"{'minimum': 18332.233333333337, 'preferred': 21665.36666666667, 'maximum': 26665.06666666667}"
